"Easting","Elevation","Vein_Width"
2115,6920,21.1152239411514
2120,6920,21.1081672260316
2123,6920,21.1039331969598
2125,6920,21.1011105109119
2126,6920,21.099699167888
2132,6920,21.0912311097443
2133,6920,21.0898197667203
2135,6920,21.0869970806725
2142,6920,21.0771176795048
2143,6920,21.0757063364808
2145,6920,21.072883650433
2150,6920,21.0658269353132
2153,6920,21.0615929062414
2155,6920,21.0587702201935
2157,6920,21.0559475341456
2162,6920,21.0488908190258
2165,6920,21.044656789954
2166,6920,21.04324544693
2170,6920,21.0376000748342
2171,6920,21.0361887318103
2175,6920,21.0305433597145
2176,6920,21.0291320166905
2180,6920,21.0234866445948
2185,6920,21.016429929475
2187,6920,21.0136072434271
2190,6920,21.0093732143553
2194,6920,21.0037278422595
2197,6920,20.9994938131877
2200,6920,20.9952597841158
2204,6920,20.98961441202
2205,6920,20.9882030689961
2210,6920,20.9811463538763
2215,6920,20.9740896387566
2216,6920,20.9726782957326
2220,6920,20.9670329236369
2221,6920,20.9656215806129
2224,6920,20.9613875515411
2225,6920,20.9599762085171
2233,6920,20.9486854643255
2235,6920,20.9458627782776
2243,6920,20.934572034086
2244,6920,20.9331606910621
2245,6920,20.9317493480381
2246,6920,20.9303380050142
2250,6920,20.9246926329184
2253,6920,20.9204586038466
2255,6920,20.9176359177987
2256,6920,20.9162245747747
2257,6920,20.9148132317508
2262,6920,20.907756516631
2265,6920,20.9035224875592
2267,6920,20.9006998015113
2272,6920,20.8936430863915
2274,6920,20.8908204003437
2275,6920,20.8894090573197
2277,6920,20.8865863712718
2283,6920,20.8781183131281
2284,6920,20.8767069701042
2285,6920,20.8752956270802
2286,6920,20.8738842840563
2291,6920,20.8668275689365
2293,6920,20.8640048828887
2295,6920,20.8611821968407
2300,6920,20.854125481721
2305,6920,20.8470687666012
2306,6920,20.8456574235773
2310,6920,20.8400120514815
2315,6920,20.8329553363618
2317,6920,20.8301326503139
2319,6920,20.827309964266
2324,6920,20.8202532491462
2325,6920,20.8188419061223
2327,6920,20.8160192200744
2335,6920,20.8047284758828
2336,6920,20.8033171328589
2337,6920,20.8019057898349
2345,6920,20.7906150456433
2347,6920,20.7877923595954
2351,6920,20.7821469874996
2352,6920,20.7807356444757
2355,6920,20.7765016154038
2356,6920,20.7750902723799
2361,6920,20.7680335572601
2365,6920,20.7623881851644
2366,6920,20.7609768421405
2369,6920,20.7567428130686
2375,6920,20.7482747549249
2377,6920,20.745452068877
2381,6920,20.7398066967812
2384,6920,20.7355726677093
2387,6920,20.7313386386375
2391,6920,20.7256932665417
2394,6920,20.7214592374699
2397,6920,20.717225208398
2400,6920,20.7129911793262
2403,6920,20.7087571502544
2405,6920,20.7059344642065
2410,6920,20.6988777490867
2411,6920,20.6974664060627
2415,6920,20.691821033967
2420,6920,20.6847643188472
2422,6920,20.6819416327994
2425,6920,20.6777076037275
2427,6920,20.6748849176796
2429,6920,20.6720622316317
2435,6920,20.663594173488
2437,6920,20.6607714874401
2442,6920,20.6537147723204
2445,6920,20.6494807432485
2451,6920,20.6410126851048
2454,6920,20.636778656033
2455,6920,20.6353673130091
2461,6920,20.6268992548654
2462,6920,20.6254879118414
2465,6920,20.6212538827696
2471,6920,20.6127858246259
2474,6920,20.608551795554
2478,6920,20.6029064234583
2479,6920,20.6014950804343
2483,6920,20.5958497083385
2492,6920,20.583147621123
2494,6920,20.5803249350751
2500,6920,20.5718568769314
2505,6920,20.5648001618117
2513,6920,20.55350941762
2523,6920,20.5393959873806
2530,6920,20.5295165862129
2540,6920,20.5154031559734
2549,6920,20.5027010687579
2557,6920,20.4914103245663
1503,7040,27.2917668203054
1505,7040,27.2889441342575
1509,7040,27.2832987621617
1510,7040,27.2818874191377
1515,7040,27.274830704018
1519,7040,27.2691853319222
1523,7040,27.2635399598264
1525,7040,27.2607172737785
1531,7040,27.2522492156348
1533,7040,27.2494265295869
1535,7040,27.246603843539
1540,7040,27.2395471284193
1543,7040,27.2353130993475
1544,7040,27.2339017563235
1548,7040,27.2282563842277
1550,7040,27.2254336981798
1551,7040,27.2240223551559
1555,7040,27.2183769830601
1558,7040,27.2141429539882
1561,7040,27.2099089249164
1566,7040,27.2028522097967
1568,7040,27.2000295237488
1573,7040,27.192972808629
1578,7040,27.1859160935093
1582,7040,27.1802707214135
1585,7040,27.1760366923417
1589,7040,27.1703913202459
1597,7040,27.1591005760542
1600,7040,27.1548665469824
1608,7040,27.1435758027908
1613,7040,27.1365190876711
1618,7040,27.1294623725514
1624,7040,27.1209943144077
1625,7040,27.1195829713837
1626,7040,27.1181716283598
1633,7040,27.1082922271921
1635,7040,27.1054695411443
1637,7040,27.1026468550963
1643,7040,27.0941787969526
1645,7040,27.0913561109048
1652,7040,27.0814767097371
1656,7040,27.0758313376413
1664,7040,27.0645405934497
1665,7040,27.0631292504258
1666,7040,27.0617179074018
1668,7040,27.058895221354
1671,7040,27.0546611922821
1675,7040,27.0490158201863
1678,7040,27.0447817911145
1684,7040,27.0363137329708
1685,7040,27.0349023899468
1687,7040,27.0320797038989
1688,7040,27.030668360875
1693,7040,27.0236116457552
1695,7040,27.0207889597073
1697,7040,27.0179662736595
1704,7040,27.0080868724918
1705,7040,27.0066755294679
1707,7040,27.00385284342
1711,7040,26.9982074713242
1716,7040,26.9911507562044
1717,7040,26.9897394131805
1725,7040,26.9784486689889
1727,7040,26.975625982941
1733,7040,26.9671579247973
1735,7040,26.9643352387494
1736,7040,26.9629238957255
1740,7040,26.9572785236297
1743,7040,26.9530444945578
1744,7040,26.9516331515339
1750,7040,26.9431650933902
1753,7040,26.9389310643184
1754,7040,26.9375197212944
1757,7040,26.9332856922226
1761,7040,26.9276403201268
1762,7040,26.9262289771028
1766,7040,26.920583605007
1767,7040,26.9191722619831
1768,7040,26.9177609189591
1774,7040,26.9092928608155
1775,7040,26.9078815177915
1783,7040,26.8965907735999
1784,7040,26.895179430576
1789,7040,26.8881227154562
1793,7040,26.8824773433604
1797,7040,26.8768319712647
1803,7040,26.868363913121
1805,7040,26.865541227073
1812,7040,26.8556618259054
1813,7040,26.8542504828815
1816,7040,26.8500164538096
1821,7040,26.8429597386899
1825,7040,26.8373143665941
1828,7040,26.8330803375222
1835,7040,26.8232009363546
1837,7040,26.8203782503067
1843,7040,26.811910192163
1845,7040,26.8090875061151
1848,7040,26.8048534770433
1853,7040,26.7977967619236
1858,7040,26.7907400468038
1864,7040,26.7822719886601
1865,7040,26.7808606456362
1874,7040,26.7681585584206
1875,7040,26.7667472153967
1877,7040,26.7639245293488
1885,7040,26.7526337851572
1887,7040,26.7498110991093
1890,7040,26.7455770700375
1893,7040,26.7413430409656
1897,7040,26.7356976688698
1903,7040,26.7272296107261
1905,7040,26.7244069246782
1911,7040,26.7159388665345
1915,7040,26.7102934944388
1917,7040,26.7074708083908
1920,7040,26.703236779319
1926,7040,26.6947687211753
1927,7040,26.6933573781514
1930,7040,26.6891233490795
1935,7040,26.6820666339598
1937,7040,26.6792439479119
1941,7040,26.6735985758161
1945,7040,26.6679532037203
1946,7040,26.6665418606964
1950,7040,26.6608964886006
1951,7040,26.6594851455766
1955,7040,26.6538397734809
1957,7040,26.6510170874329
1960,7040,26.6467830583611
1962,7040,26.6439603723132
1963,7040,26.6425490292892
1969,7040,26.6340809711456
1970,7040,26.6326696281216
1974,7040,26.6270242560258
1977,7040,26.622790226954
1980,7040,26.6185561978821
1985,7040,26.6114994827624
1986,7040,26.6100881397384
1990,7040,26.6044427676426
1995,7040,26.5973860525229
1996,7040,26.595974709499
2005,7040,26.5832726222835
2010,7040,26.5762159071637
2015,7040,26.569159192044
2020,7040,26.5621024769242
2025,7040,26.5550457618045
2027,7040,26.5522230757566
2029,7040,26.5494003897087
2030,7040,26.5479890466847
2035,7040,26.540932331565
2037,7040,26.5381096455171
2040,7040,26.5338756164452
2041,7040,26.5324642734213
2046,7040,26.5254075583015
2049,7040,26.5211735292297
2050,7040,26.5197621862058
2053,7040,26.5155281571339
2055,7040,26.512705471086
2059,7040,26.5070600989902
2060,7040,26.5056487559663
2065,7040,26.4985920408465
2070,7040,26.4915353257268
2071,7040,26.4901239827029
2075,7040,26.4844786106071
2079,7040,26.4788332385113
2080,7040,26.4774218954873
2085,7040,26.4703651803676
2090,7040,26.4633084652478
2091,7040,26.4618971222239
2094,7040,26.4576630931521
2095,7040,26.4562517501281
2100,7040,26.4491950350084
2105,7040,26.4421383198886
2110,7040,26.4350816047689
2111,7040,26.4336702617449
2115,7040,26.4280248896491
2120,7040,26.4209681745294
2123,7040,26.4167341454576
2125,7040,26.4139114594096
2126,7040,26.4125001163857
2132,7040,26.404032058242
2133,7040,26.4026207152181
2135,7040,26.3997980291702
2142,7040,26.3899186280025
2143,7040,26.3885072849786
2145,7040,26.3856845989307
2150,7040,26.378627883811
2153,7040,26.3743938547391
2155,7040,26.3715711686912
2157,7040,26.3687484826433
2162,7040,26.3616917675236
2165,7040,26.3574577384517
2166,7040,26.3560463954278
2170,7040,26.350401023332
2171,7040,26.348989680308
2175,7040,26.3433443082122
2176,7040,26.3419329651883
2180,7040,26.3362875930925
2185,7040,26.3292308779727
2187,7040,26.3264081919249
2190,7040,26.3221741628531
2194,7040,26.3165287907572
2197,7040,26.3122947616854
2200,7040,26.3080607326136
2204,7040,26.3024153605178
2205,7040,26.3010040174938
2210,7040,26.2939473023741
2215,7040,26.2868905872543
2216,7040,26.2854792442304
2220,7040,26.2798338721346
2221,7040,26.2784225291106
2224,7040,26.2741885000388
2225,7040,26.2727771570148
2233,7040,26.2614864128233
2235,7040,26.2586637267754
2243,7040,26.2473729825838
2244,7040,26.2459616395598
2245,7040,26.2445502965359
2246,7040,26.243138953512
2250,7040,26.2374935814161
2253,7040,26.2332595523443
2255,7040,26.2304368662964
2256,7040,26.2290255232725
2257,7040,26.2276141802485
2262,7040,26.2205574651288
2265,7040,26.2163234360569
2267,7040,26.213500750009
2272,7040,26.2064440348893
2274,7040,26.2036213488414
2275,7040,26.2022100058174
2277,7040,26.1993873197695
2283,7040,26.1909192616259
2284,7040,26.1895079186019
2285,7040,26.188096575578
2286,7040,26.186685232554
2291,7040,26.1796285174343
2293,7040,26.1768058313864
2295,7040,26.1739831453385
2300,7040,26.1669264302187
2305,7040,26.159869715099
2306,7040,26.1584583720751
2310,7040,26.1528129999792
2315,7040,26.1457562848595
2317,7040,26.1429335988116
2319,7040,26.1401109127637
2324,7040,26.133054197644
2325,7040,26.1316428546201
2327,7040,26.1288201685721
2335,7040,26.1175294243806
2336,7040,26.1161180813566
2337,7040,26.1147067383326
2345,7040,26.1034159941411
2347,7040,26.1005933080932
2351,7040,26.0949479359974
2352,7040,26.0935365929735
2355,7040,26.0893025639016
2356,7040,26.0878912208776
2361,7040,26.0808345057579
2365,7040,26.0751891336621
2366,7040,26.0737777906382
2369,7040,26.0695437615663
2375,7040,26.0610757034227
2377,7040,26.0582530173747
2381,7040,26.052607645279
2384,7040,26.0483736162071
2387,7040,26.0441395871352
2391,7040,26.0384942150395
2394,7040,26.0342601859676
2397,7040,26.0300261568958
2400,7040,26.0257921278239
2403,7040,26.0215580987521
2405,7040,26.0187354127042
2410,7040,26.0116786975844
2411,7040,26.0102673545605
2415,7040,26.0046219824647
2420,7040,25.997565267345
2422,7040,25.9947425812971
2425,7040,25.9905085522252
2427,7040,25.9876858661773
2429,7040,25.9848631801294
2435,7040,25.9763951219857
2437,7040,25.9735724359379
2442,7040,25.9665157208181
2445,7040,25.9622816917463
2451,7040,25.9538136336026
2454,7040,25.9495796045308
2455,7040,25.9481682615068
2461,7040,25.9397002033631
2462,7040,25.9382888603391
2465,7040,25.9340548312673
2471,7040,25.9255867731236
2474,7040,25.9213527440518
2478,7040,25.915707371956
2479,7040,25.914296028932
2483,7040,25.9086506568362
2492,7040,25.8959485696207
2494,7040,25.8931258835728
2500,7040,25.8846578254291
2505,7040,25.8776011103094
2513,7040,25.8663103661178
2523,7040,25.8521969358783
2530,7040,25.8423175347107
2540,7040,25.8282041044712
2549,7040,25.8155020172557
2557,7040,25.8042112730641
1503,6685,11.5747306809994
1505,6685,11.5719079949515
1509,6685,11.5662626228557
1510,6685,11.5648512798318
1515,6685,11.5577945647121
1519,6685,11.5521491926162
1523,6685,11.5465038205205
1525,6685,11.5436811344726
1531,6685,11.5352130763289
1533,6685,11.532390390281
1535,6685,11.5295677042331
1540,6685,11.5225109891134
1543,6685,11.5182769600415
1544,6685,11.5168656170176
1548,6685,11.5112202449218
1550,6685,11.5083975588739
1551,6685,11.5069862158499
1555,6685,11.5013408437541
1558,6685,11.4971068146823
1561,6685,11.4928727856105
1566,6685,11.4858160704907
1568,6685,11.4829933844428
1573,6685,11.4759366693231
1578,6685,11.4688799542033
1582,6685,11.4632345821075
1585,6685,11.4590005530357
1589,6685,11.4533551809399
1597,6685,11.4420644367483
1600,6685,11.4378304076765
1608,6685,11.4265396634849
1613,6685,11.4194829483652
1618,6685,11.4124262332454
1624,6685,11.4039581751017
1625,6685,11.4025468320777
1626,6685,11.4011354890538
1633,6685,11.3912560878862
1635,6685,11.3884334018383
1637,6685,11.3856107157904
1643,6685,11.3771426576467
1645,6685,11.3743199715988
1652,6685,11.3644405704312
1656,6685,11.3587951983354
1664,6685,11.3475044541438
1665,6685,11.3460931111198
1666,6685,11.3446817680959
1668,6685,11.341859082048
1671,6685,11.3376250529761
1675,6685,11.3319796808804
1678,6685,11.3277456518085
1684,6685,11.3192775936648
1685,6685,11.3178662506409
1687,6685,11.315043564593
1688,6685,11.313632221569
1693,6685,11.3065755064493
1695,6685,11.3037528204014
1697,6685,11.3009301343535
1704,6685,11.2910507331858
1705,6685,11.2896393901619
1707,6685,11.286816704114
1711,6685,11.2811713320182
1716,6685,11.2741146168985
1717,6685,11.2727032738745
1725,6685,11.261412529683
1727,6685,11.258589843635
1733,6685,11.2501217854914
1735,6685,11.2472990994435
1736,6685,11.2458877564195
1740,6685,11.2402423843237
1743,6685,11.2360083552519
1744,6685,11.2345970122279
1750,6685,11.2261289540842
1753,6685,11.2218949250124
1754,6685,11.2204835819884
1757,6685,11.2162495529166
1761,6685,11.2106041808208
1762,6685,11.2091928377969
1766,6685,11.2035474657011
1767,6685,11.2021361226771
1768,6685,11.2007247796532
1774,6685,11.1922567215095
1775,6685,11.1908453784856
1783,6685,11.179554634294
1784,6685,11.17814329127
1789,6685,11.1710865761503
1793,6685,11.1654412040545
1797,6685,11.1597958319587
1803,6685,11.151327773815
1805,6685,11.1485050877671
1812,6685,11.1386256865995
1813,6685,11.1372143435755
1816,6685,11.1329803145037
1821,6685,11.125923599384
1825,6685,11.1202782272882
1828,6685,11.1160441982163
1835,6685,11.1061647970487
1837,6685,11.1033421110008
1843,6685,11.0948740528571
1845,6685,11.0920513668092
1848,6685,11.0878173377374
1853,6685,11.0807606226176
1858,6685,11.0737039074979
1864,6685,11.0652358493542
1865,6685,11.0638245063302
1874,6685,11.0511224191147
1875,6685,11.0497110760907
1877,6685,11.0468883900429
1885,6685,11.0355976458513
1887,6685,11.0327749598034
1890,6685,11.0285409307315
1893,6685,11.0243069016597
1897,6685,11.0186615295639
1903,6685,11.0101934714202
1905,6685,11.0073707853723
1911,6685,10.9989027272286
1915,6685,10.9932573551328
1917,6685,10.9904346690849
1920,6685,10.9862006400131
1926,6685,10.9777325818694
1927,6685,10.9763212388455
1930,6685,10.9720872097736
1935,6685,10.9650304946538
1937,6685,10.962207808606
1941,6685,10.9565624365102
1945,6685,10.9509170644144
1946,6685,10.9495057213904
1950,6685,10.9438603492947
1951,6685,10.9424490062707
1955,6685,10.9368036341749
1957,6685,10.933980948127
1960,6685,10.9297469190552
1962,6685,10.9269242330072
1963,6685,10.9255128899833
1969,6685,10.9170448318396
1970,6685,10.9156334888157
1974,6685,10.9099881167199
1977,6685,10.905754087648
1980,6685,10.9015200585762
1985,6685,10.8944633434564
1986,6685,10.8930520004325
1990,6685,10.8874066283367
1995,6685,10.8803499132169
1996,6685,10.878938570193
2005,6685,10.8662364829775
2010,6685,10.8591797678578
2015,6685,10.852123052738
2020,6685,10.8450663376183
2025,6685,10.8380096224985
2027,6685,10.8351869364506
2029,6685,10.8323642504027
2030,6685,10.8309529073788
2035,6685,10.823896192259
2037,6685,10.8210735062111
2040,6685,10.8168394771393
2041,6685,10.8154281341153
2046,6685,10.8083714189956
2049,6685,10.8041373899238
2050,6685,10.8027260468998
2053,6685,10.798492017828
2055,6685,10.7956693317801
2059,6685,10.7900239596843
2060,6685,10.7886126166603
2065,6685,10.7815559015406
2070,6685,10.7744991864209
2071,6685,10.7730878433969
2075,6685,10.7674424713011
2079,6685,10.7617970992054
2080,6685,10.7603857561814
2085,6685,10.7533290410616
2090,6685,10.7462723259419
2091,6685,10.7448609829179
2094,6685,10.7406269538461
2095,6685,10.7392156108222
2100,6685,10.7321588957024
2105,6685,10.7251021805827
2110,6685,10.7180454654629
2111,6685,10.716634122439
2115,6685,10.7109887503432
2120,6685,10.7039320352234
2123,6685,10.6996980061516
2125,6685,10.6968753201037
2126,6685,10.6954639770798
2132,6685,10.6869959189361
2133,6685,10.6855845759121
2135,6685,10.6827618898643
2142,6685,10.6728824886966
2143,6685,10.6714711456726
2145,6685,10.6686484596248
2150,6685,10.661591744505
2153,6685,10.6573577154332
2155,6685,10.6545350293853
2157,6685,10.6517123433374
2162,6685,10.6446556282176
2165,6685,10.6404215991458
2166,6685,10.6390102561218
2170,6685,10.633364884026
2171,6685,10.6319535410021
2175,6685,10.6263081689063
2176,6685,10.6248968258823
2180,6685,10.6192514537865
2185,6685,10.6121947386668
2187,6685,10.6093720526189
2190,6685,10.6051380235471
2194,6685,10.5994926514513
2197,6685,10.5952586223794
2200,6685,10.5910245933076
2204,6685,10.5853792212118
2205,6685,10.5839678781879
2210,6685,10.5769111630681
2215,6685,10.5698544479484
2216,6685,10.5684431049244
2220,6685,10.5627977328286
2221,6685,10.5613863898047
2224,6685,10.5571523607329
2225,6685,10.5557410177089
2233,6685,10.5444502735173
2235,6685,10.5416275874694
2243,6685,10.5303368432778
2244,6685,10.5289255002539
2245,6685,10.5275141572299
2246,6685,10.526102814206
2250,6685,10.5204574421102
2253,6685,10.5162234130383
2255,6685,10.5134007269905
2256,6685,10.5119893839665
2257,6685,10.5105780409426
2262,6685,10.5035213258228
2265,6685,10.499287296751
2267,6685,10.4964646107031
2272,6685,10.4894078955833
2274,6685,10.4865852095355
2275,6685,10.4851738665115
2277,6685,10.4823511804636
2283,6685,10.4738831223199
2284,6685,10.472471779296
2285,6685,10.471060436272
2286,6685,10.4696490932481
2291,6685,10.4625923781283
2293,6685,10.4597696920804
2295,6685,10.4569470060325
2300,6685,10.4498902909128
2305,6685,10.442833575793
2306,6685,10.4414222327691
2310,6685,10.4357768606733
2315,6685,10.4287201455536
2317,6685,10.4258974595057
2319,6685,10.4230747734578
2324,6685,10.416018058338
2325,6685,10.4146067153141
2327,6685,10.4117840292662
2335,6685,10.4004932850746
2336,6685,10.3990819420507
2337,6685,10.3976705990267
2345,6685,10.3863798548351
2347,6685,10.3835571687872
2351,6685,10.3779117966914
2352,6685,10.3765004536675
2355,6685,10.3722664245956
2356,6685,10.3708550815717
2361,6685,10.3637983664519
2365,6685,10.3581529943561
2366,6685,10.3567416513322
2369,6685,10.3525076222604
2375,6685,10.3440395641167
2377,6685,10.3412168780688
2381,6685,10.335571505973
2384,6685,10.3313374769011
2387,6685,10.3271034478293
2391,6685,10.3214580757335
2394,6685,10.3172240466617
2397,6685,10.3129900175898
2400,6685,10.308755988518
2403,6685,10.3045219594462
2405,6685,10.3016992733982
2410,6685,10.2946425582785
2411,6685,10.2932312152545
2415,6685,10.2875858431588
2420,6685,10.280529128039
2422,6685,10.2777064419911
2425,6685,10.2734724129193
2427,6685,10.2706497268714
2429,6685,10.2678270408235
2435,6685,10.2593589826798
2437,6685,10.2565362966319
2442,6685,10.2494795815122
2445,6685,10.2452455524403
2451,6685,10.2367774942966
2454,6685,10.2325434652248
2455,6685,10.2311321222008
2461,6685,10.2226640640571
2462,6685,10.2212527210332
2465,6685,10.2170186919614
2471,6685,10.2085506338177
2474,6685,10.2043166047458
2478,6685,10.19867123265
2479,6685,10.1972598896261
2483,6685,10.1916145175303
2492,6685,10.1789124303148
2494,6685,10.1760897442668
2500,6685,10.1676216861232
2505,6685,10.1605649710035
2513,6685,10.1492742268118
2523,6685,10.1351607965724
2530,6685,10.1252813954047
2540,6685,10.1111679651652
2549,6685,10.0984658779497
2557,6685,10.0871751337581
1503,6805,16.8875316294972
1505,6805,16.8847089434493
1509,6805,16.8790635713535
1510,6805,16.8776522283296
1515,6805,16.8705955132099
1519,6805,16.864950141114
1523,6805,16.8593047690183
1525,6805,16.8564820829704
1531,6805,16.8480140248267
1533,6805,16.8451913387788
1535,6805,16.8423686527309
1540,6805,16.8353119376112
1543,6805,16.8310779085393
1544,6805,16.8296665655154
1548,6805,16.8240211934196
1550,6805,16.8211985073717
1551,6805,16.8197871643477
1555,6805,16.8141417922519
1558,6805,16.8099077631801
1561,6805,16.8056737341083
1566,6805,16.7986170189885
1568,6805,16.7957943329406
1573,6805,16.7887376178209
1578,6805,16.7816809027011
1582,6805,16.7760355306053
1585,6805,16.7718015015335
1589,6805,16.7661561294377
1597,6805,16.7548653852461
1600,6805,16.7506313561743
1608,6805,16.7393406119827
1613,6805,16.732283896863
1618,6805,16.7252271817432
1624,6805,16.7167591235995
1625,6805,16.7153477805755
1626,6805,16.7139364375516
1633,6805,16.704057036384
1635,6805,16.7012343503361
1637,6805,16.6984116642882
1643,6805,16.6899436061445
1645,6805,16.6871209200966
1652,6805,16.677241518929
1656,6805,16.6715961468332
1664,6805,16.6603054026416
1665,6805,16.6588940596176
1666,6805,16.6574827165937
1668,6805,16.6546600305458
1671,6805,16.6504260014739
1675,6805,16.6447806293781
1678,6805,16.6405466003063
1684,6805,16.6320785421626
1685,6805,16.6306671991387
1687,6805,16.6278445130908
1688,6805,16.6264331700668
1693,6805,16.6193764549471
1695,6805,16.6165537688992
1697,6805,16.6137310828513
1704,6805,16.6038516816836
1705,6805,16.6024403386597
1707,6805,16.5996176526118
1711,6805,16.593972280516
1716,6805,16.5869155653963
1717,6805,16.5855042223723
1725,6805,16.5742134781808
1727,6805,16.5713907921328
1733,6805,16.5629227339892
1735,6805,16.5601000479413
1736,6805,16.5586887049173
1740,6805,16.5530433328215
1743,6805,16.5488093037497
1744,6805,16.5473979607257
1750,6805,16.538929902582
1753,6805,16.5346958735102
1754,6805,16.5332845304862
1757,6805,16.5290505014144
1761,6805,16.5234051293186
1762,6805,16.5219937862947
1766,6805,16.5163484141989
1767,6805,16.5149370711749
1768,6805,16.513525728151
1774,6805,16.5050576700073
1775,6805,16.5036463269834
1783,6805,16.4923555827918
1784,6805,16.4909442397678
1789,6805,16.4838875246481
1793,6805,16.4782421525523
1797,6805,16.4725967804565
1803,6805,16.4641287223128
1805,6805,16.4613060362649
1812,6805,16.4514266350973
1813,6805,16.4500152920733
1816,6805,16.4457812630015
1821,6805,16.4387245478817
1825,6805,16.433079175786
1828,6805,16.4288451467141
1835,6805,16.4189657455465
1837,6805,16.4161430594986
1843,6805,16.4076750013548
1845,6805,16.404852315307
1848,6805,16.4006182862352
1853,6805,16.3935615711154
1858,6805,16.3865048559957
1864,6805,16.378036797852
1865,6805,16.376625454828
1874,6805,16.3639233676125
1875,6805,16.3625120245885
1877,6805,16.3596893385406
1885,6805,16.3483985943491
1887,6805,16.3455759083012
1890,6805,16.3413418792293
1893,6805,16.3371078501575
1897,6805,16.3314624780617
1903,6805,16.322994419918
1905,6805,16.3201717338701
1911,6805,16.3117036757264
1915,6805,16.3060583036306
1917,6805,16.3032356175827
1920,6805,16.2990015885109
1926,6805,16.2905335303672
1927,6805,16.2891221873433
1930,6805,16.2848881582714
1935,6805,16.2778314431516
1937,6805,16.2750087571038
1941,6805,16.269363385008
1945,6805,16.2637180129122
1946,6805,16.2623066698882
1950,6805,16.2566612977924
1951,6805,16.2552499547685
1955,6805,16.2496045826727
1957,6805,16.2467818966248
1960,6805,16.242547867553
1962,6805,16.239725181505
1963,6805,16.2383138384811
1969,6805,16.2298457803374
1970,6805,16.2284344373135
1974,6805,16.2227890652177
1977,6805,16.2185550361458
1980,6805,16.214321007074
1985,6805,16.2072642919542
1986,6805,16.2058529489303
1990,6805,16.2002075768345
1995,6805,16.1931508617147
1996,6805,16.1917395186908
2005,6805,16.1790374314753
2010,6805,16.1719807163556
2015,6805,16.1649240012358
2020,6805,16.1578672861161
2025,6805,16.1508105709963
2027,6805,16.1479878849484
2029,6805,16.1451651989005
2030,6805,16.1437538558766
2035,6805,16.1366971407568
2037,6805,16.1338744547089
2040,6805,16.1296404256371
2041,6805,16.1282290826131
2046,6805,16.1211723674934
2049,6805,16.1169383384216
2050,6805,16.1155269953976
2053,6805,16.1112929663258
2055,6805,16.1084702802779
2059,6805,16.1028249081821
2060,6805,16.1014135651581
2065,6805,16.0943568500384
2070,6805,16.0873001349187
2071,6805,16.0858887918947
2075,6805,16.0802434197989
2079,6805,16.0745980477031
2080,6805,16.0731867046792
2085,6805,16.0661299895594
2090,6805,16.0590732744397
2091,6805,16.0576619314157
2094,6805,16.0534279023439
2095,6805,16.05201655932
2100,6805,16.0449598442002
2105,6805,16.0379031290805
2110,6805,16.0308464139607
2111,6805,16.0294350709368
2115,6805,16.023789698841
2120,6805,16.0167329837212
2123,6805,16.0124989546494
2125,6805,16.0096762686015
2126,6805,16.0082649255776
2132,6805,15.9997968674339
2133,6805,15.9983855244099
2135,6805,15.995562838362
2142,6805,15.9856834371944
2143,6805,15.9842720941704
2145,6805,15.9814494081226
2150,6805,15.9743926930028
2153,6805,15.970158663931
2155,6805,15.9673359778831
2157,6805,15.9645132918351
2162,6805,15.9574565767154
2165,6805,15.9532225476436
2166,6805,15.9518112046196
2170,6805,15.9461658325238
2171,6805,15.9447544894999
2175,6805,15.9391091174041
2176,6805,15.9376977743801
2180,6805,15.9320524022843
2185,6805,15.9249956871646
2187,6805,15.9221730011167
2190,6805,15.9179389720449
2194,6805,15.9122935999491
2197,6805,15.9080595708772
2200,6805,15.9038255418054
2204,6805,15.8981801697096
2205,6805,15.8967688266857
2210,6805,15.8897121115659
2215,6805,15.8826553964462
2216,6805,15.8812440534222
2220,6805,15.8755986813264
2221,6805,15.8741873383025
2224,6805,15.8699533092307
2225,6805,15.8685419662067
2233,6805,15.8572512220151
2235,6805,15.8544285359672
2243,6805,15.8431377917756
2244,6805,15.8417264487517
2245,6805,15.8403151057277
2246,6805,15.8389037627038
2250,6805,15.833258390608
2253,6805,15.8290243615361
2255,6805,15.8262016754883
2256,6805,15.8247903324643
2257,6805,15.8233789894404
2262,6805,15.8163222743206
2265,6805,15.8120882452488
2267,6805,15.8092655592009
2272,6805,15.8022088440811
2274,6805,15.7993861580333
2275,6805,15.7979748150093
2277,6805,15.7951521289614
2283,6805,15.7866840708177
2284,6805,15.7852727277938
2285,6805,15.7838613847698
2286,6805,15.7824500417458
2291,6805,15.7753933266261
2293,6805,15.7725706405782
2295,6805,15.7697479545303
2300,6805,15.7626912394106
2305,6805,15.7556345242908
2306,6805,15.7542231812669
2310,6805,15.7485778091711
2315,6805,15.7415210940514
2317,6805,15.7386984080035
2319,6805,15.7358757219556
2324,6805,15.7288190068358
2325,6805,15.7274076638119
2327,6805,15.724584977764
2335,6805,15.7132942335724
2336,6805,15.7118828905485
2337,6805,15.7104715475245
2345,6805,15.6991808033329
2347,6805,15.696358117285
2351,6805,15.6907127451892
2352,6805,15.6893014021653
2355,6805,15.6850673730934
2356,6805,15.6836560300695
2361,6805,15.6765993149497
2365,6805,15.6709539428539
2366,6805,15.66954259983
2369,6805,15.6653085707582
2375,6805,15.6568405126145
2377,6805,15.6540178265666
